"ID","group","Family","species","x","y","Endemic","sub_species"
"54_Lycaenidae_1329","Rhopalocera","Lycaenidae","Lycaena_alciphron",52.06,35.83,FALSE,"melibaeus"
"54_Lycaenidae_1318","Rhopalocera","Lycaenidae","Lycaena_alciphron",51.43,35.83,FALSE,"melibaeus"
"54_Lycaenidae_1346","Rhopalocera","Lycaenidae","Lycaena_alciphron",51.43,35.83,FALSE,"melibaeus"
"54_Lycaenidae_1327","Rhopalocera","Lycaenidae","Lycaena_alciphron",51.48,35.82,FALSE,"melibaeus"
"54_Lycaenidae_1344","Rhopalocera","Lycaenidae","Lycaena_alciphron",51.48,35.82,FALSE,"melibaeus"
"54_Lycaenidae_1376","Rhopalocera","Lycaenidae","Lycaena_alciphron",51.41,35.82,FALSE,"melibaeus"
"54_Lycaenidae_1324","Rhopalocera","Lycaenidae","Lycaena_alciphron",51.65,35.79,FALSE,"melibaeus"
"54_Lycaenidae_1343","Rhopalocera","Lycaenidae","Lycaena_alciphron",51.65,35.79,FALSE,"melibaeus"
"54_Lycaenidae_1353","Rhopalocera","Lycaenidae","Lycaena_alciphron",52.06,35.71,FALSE,"melibaeus"
"54_Lycaenidae_1369","Rhopalocera","Lycaenidae","Lycaena_alciphron",46.36,35.69,FALSE,"melibaeus"
"54_Lycaenidae_1581","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.48,38.85,FALSE,"asabinus"
"54_Lycaenidae_1579","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.07,38.53,FALSE,"asabinus"
"54_Lycaenidae_1608","Rhopalocera","Lycaenidae","Lycaena_asabinus",45.99,38.28,FALSE,"asabinus"
"54_Lycaenidae_1591","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.36,38.2,FALSE,"asabinus"
"54_Lycaenidae_1633","Rhopalocera","Lycaenidae","Lycaena_asabinus",44.64,37.59,FALSE,"asabinus"
"54_Lycaenidae_1607","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.56,37.44,FALSE,"asabinus"
"54_Lycaenidae_1592","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.63,37.26,FALSE,"asabinus"
"54_Lycaenidae_1628","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.77,37.01,FALSE,"asabinus"
"54_Lycaenidae_1582","Rhopalocera","Lycaenidae","Lycaena_asabinus",45.15,36.87,FALSE,"asabinus"
"54_Lycaenidae_1595","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.51,36.65,FALSE,"asabinus"
"54_Lycaenidae_1604","Rhopalocera","Lycaenidae","Lycaena_asabinus",50.3,36.62,FALSE,"asabinus"
"54_Lycaenidae_1605","Rhopalocera","Lycaenidae","Lycaena_asabinus",50.32,36.51,FALSE,"asabinus"
"54_Lycaenidae_1603","Rhopalocera","Lycaenidae","Lycaena_asabinus",50.04,36.43,FALSE,"asabinus"
"54_Lycaenidae_1623","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.35,36.25,FALSE,"asabinus"
"54_Lycaenidae_1611","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.08,36.17,FALSE,"asabinus"
"54_Lycaenidae_1614","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.01,36.05,FALSE,"asabinus"
"54_Lycaenidae_1602","Rhopalocera","Lycaenidae","Lycaena_asabinus",50.82,36.04,FALSE,"asabinus"
"54_Lycaenidae_1585","Rhopalocera","Lycaenidae","Lycaena_asabinus",52.28,35.99,FALSE,"asabinus"
"54_Lycaenidae_1588","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.52,35.93,FALSE,"asabinus"
"54_Lycaenidae_1583","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.59,35.91,FALSE,"asabinus"
"54_Lycaenidae_1622","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.04,35.9,FALSE,"asabinus"
"54_Lycaenidae_1578","Rhopalocera","Lycaenidae","Lycaena_asabinus",52.09,35.86,FALSE,"asabinus"
"54_Lycaenidae_1587","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.48,35.82,FALSE,"asabinus"
"54_Lycaenidae_1634","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.38,35.81,FALSE,"asabinus"
"54_Lycaenidae_1593","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.55,35.78,FALSE,"asabinus"
"54_Lycaenidae_1586","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.49,35.77,FALSE,"asabinus"
"54_Lycaenidae_1600","Rhopalocera","Lycaenidae","Lycaena_asabinus",53.02,35.73,FALSE,"asabinus"
"54_Lycaenidae_1629","Rhopalocera","Lycaenidae","Lycaena_asabinus",53.02,35.73,FALSE,"asabinus"
"54_Lycaenidae_1625","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.87,35.71,FALSE,"asabinus"
"54_Lycaenidae_1617","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.36,35.69,FALSE,"asabinus"
"54_Lycaenidae_1601","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.08,35.51,FALSE,"asabinus"
"54_Lycaenidae_1610","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.08,35.51,FALSE,"asabinus"
"54_Lycaenidae_1638","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.57,35.42,FALSE,"asabinus"
"54_Lycaenidae_1635","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.67,35.41,FALSE,"asabinus"
"54_Lycaenidae_1639","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.67,35.41,FALSE,"asabinus"
"54_Lycaenidae_1616","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.38,35.36,FALSE,"asabinus"
"54_Lycaenidae_1615","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.45,35.33,FALSE,"asabinus"
"54_Lycaenidae_1631","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.88,35.32,FALSE,"asabinus"
"54_Lycaenidae_1613","Rhopalocera","Lycaenidae","Lycaena_asabinus",46.78,35.3,FALSE,"asabinus"
"54_Lycaenidae_1596","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.53,34.83,FALSE,"asabinus"
"54_Lycaenidae_1612","Rhopalocera","Lycaenidae","Lycaena_asabinus",47.17,34.77,FALSE,"asabinus"
"54_Lycaenidae_1584","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.44,34.76,FALSE,"asabinus"
"54_Lycaenidae_1627","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.89,34.72,FALSE,"asabinus"
"54_Lycaenidae_1630","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.89,34.72,FALSE,"asabinus"
"54_Lycaenidae_1636","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.18,34.37,FALSE,"asabinus"
"54_Lycaenidae_1637","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.48,34.2,FALSE,"asabinus"
"54_Lycaenidae_1609","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.22,34.15,FALSE,"asabinus"
"54_Lycaenidae_1621","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.31,34.04,FALSE,"asabinus"
"54_Lycaenidae_1618","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.23,34.02,FALSE,"asabinus"
"54_Lycaenidae_1624","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.56,33.93,FALSE,"asabinus"
"54_Lycaenidae_1619","Rhopalocera","Lycaenidae","Lycaena_asabinus",48.95,33.61,FALSE,"asabinus"
"54_Lycaenidae_1626","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.3,33.39,FALSE,"asabinus"
"54_Lycaenidae_1620","Rhopalocera","Lycaenidae","Lycaena_asabinus",49.16,33.37,FALSE,"asabinus"
"54_Lycaenidae_1632","Rhopalocera","Lycaenidae","Lycaena_asabinus",50.21,32.94,FALSE,"asabinus"
"54_Lycaenidae_8096","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.9,30.41,FALSE,"asabinus"
"54_Lycaenidae_1577","Rhopalocera","Lycaenidae","Lycaena_asabinus",51.91,30.3,FALSE,"asabinus"
"54_Lycaenidae_1580","Rhopalocera","Lycaenidae","Lycaena_asabinus",52.22,29.71,FALSE,"asabinus"
"54_Lycaenidae_8095","Rhopalocera","Lycaenidae","Lycaena_asabinus",52.22,29.71,FALSE,"asabinus"
"54_Lycaenidae_1606","Rhopalocera","Lycaenidae","Lycaena_asabinus",52.99,28.93,FALSE,"asabinus"
"54_Lycaenidae_1278","Rhopalocera","Lycaenidae","Lycaena_candens",48.36,38.2,FALSE,"candens"
"54_Lycaenidae_1290","Rhopalocera","Lycaenidae","Lycaena_candens",44.62,38.56,FALSE,"candissima"
"54_Lycaenidae_1293","Rhopalocera","Lycaenidae","Lycaena_candens",44.79,37.16,FALSE,"candissima"
"54_Lycaenidae_1294","Rhopalocera","Lycaenidae","Lycaena_candens",50.48,36.75,FALSE,"candissima"
"54_Lycaenidae_1279","Rhopalocera","Lycaenidae","Lycaena_candens",51.33,36.51,FALSE,"candissima"
"54_Lycaenidae_1296","Rhopalocera","Lycaenidae","Lycaena_candens",50.79,36.38,FALSE,"candissima"
"54_Lycaenidae_1270","Rhopalocera","Lycaenidae","Lycaena_candens",50.97,36.33,FALSE,"candissima"
"54_Lycaenidae_1282","Rhopalocera","Lycaenidae","Lycaena_candens",50.88,36.25,FALSE,"candissima"
"54_Lycaenidae_8156","Rhopalocera","Lycaenidae","Lycaena_candens",50.88,36.25,FALSE,"candissima"
"54_Lycaenidae_1299","Rhopalocera","Lycaenidae","Lycaena_candens",51.45,36.23,FALSE,"candissima"
"54_Lycaenidae_1292","Rhopalocera","Lycaenidae","Lycaena_candens",50.96,36.22,FALSE,"candissima"
"54_Lycaenidae_1273","Rhopalocera","Lycaenidae","Lycaena_candens",51.31,36.21,FALSE,"candissima"
"54_Lycaenidae_1291","Rhopalocera","Lycaenidae","Lycaena_candens",51.34,36.2,FALSE,"candissima"
"54_Lycaenidae_1298","Rhopalocera","Lycaenidae","Lycaena_candens",51.53,36.18,FALSE,"candissima"
"54_Lycaenidae_1269","Rhopalocera","Lycaenidae","Lycaena_candens",50.84,36.17,FALSE,"candissima"
"54_Lycaenidae_1272","Rhopalocera","Lycaenidae","Lycaena_candens",51.31,36.15,FALSE,"candissima"
"54_Lycaenidae_1271","Rhopalocera","Lycaenidae","Lycaena_candens",51.31,36.15,FALSE,"candissima"
"54_Lycaenidae_1280","Rhopalocera","Lycaenidae","Lycaena_candens",51.31,36.15,FALSE,"candissima"
"54_Lycaenidae_1287","Rhopalocera","Lycaenidae","Lycaena_candens",51.31,36.15,FALSE,"candissima"
"54_Lycaenidae_8157","Rhopalocera","Lycaenidae","Lycaena_candens",51.31,36.15,FALSE,"candissima"
"54_Lycaenidae_8158","Rhopalocera","Lycaenidae","Lycaena_candens",51.31,36.15,FALSE,"candissima"
"54_Lycaenidae_1274","Rhopalocera","Lycaenidae","Lycaena_candens",51.28,36.1,FALSE,"candissima"
"54_Lycaenidae_1285","Rhopalocera","Lycaenidae","Lycaena_candens",51.41,36.05,FALSE,"candissima"
"54_Lycaenidae_1281","Rhopalocera","Lycaenidae","Lycaena_candens",51.42,36.05,FALSE,"candissima"
"54_Lycaenidae_1297","Rhopalocera","Lycaenidae","Lycaena_candens",51.42,36.05,FALSE,"candissima"
"54_Lycaenidae_7871","Rhopalocera","Lycaenidae","Lycaena_candens",51.42,36.05,FALSE,"candissima"
"54_Lycaenidae_1286","Rhopalocera","Lycaenidae","Lycaena_candens",51.45,36.03,FALSE,"candissima"
"54_Lycaenidae_1284","Rhopalocera","Lycaenidae","Lycaena_candens",51.07,35.94,FALSE,"candissima"
"54_Lycaenidae_1289","Rhopalocera","Lycaenidae","Lycaena_candens",51.07,35.94,FALSE,"candissima"
"54_Lycaenidae_1295","Rhopalocera","Lycaenidae","Lycaena_candens",51.16,35.91,FALSE,"candissima"
"54_Lycaenidae_1275","Rhopalocera","Lycaenidae","Lycaena_candens",51.42,35.85,FALSE,"candissima"
"54_Lycaenidae_1283","Rhopalocera","Lycaenidae","Lycaena_candens",51.43,35.83,FALSE,"candissima"
"54_Lycaenidae_1288","Rhopalocera","Lycaenidae","Lycaena_candens",51.41,35.82,FALSE,"candissima"
"54_Lycaenidae_1305","Rhopalocera","Lycaenidae","Lycaena_dispar",55.96,37.87,FALSE,"rutilus"
"54_Lycaenidae_1304","Rhopalocera","Lycaenidae","Lycaena_dispar",55.91,37.64,FALSE,"rutilus"
"54_Lycaenidae_1300","Rhopalocera","Lycaenidae","Lycaena_dispar",56.08,37.37,FALSE,"rutilus"
"54_Lycaenidae_1301","Rhopalocera","Lycaenidae","Lycaena_dispar",56.08,37.37,FALSE,"rutilus"
"54_Lycaenidae_8068","Rhopalocera","Lycaenidae","Lycaena_dispar",56.08,37.36,FALSE,"rutilus"
"54_Lycaenidae_8292","Rhopalocera","Lycaenidae","Lycaena_lampon",54.589839,36.788892,FALSE,"lampon"
"54_Lycaenidae_1880","Rhopalocera","Lycaenidae","Lycaena_lampon",44.66,38.65,FALSE,"lampon"
"54_Lycaenidae_1857","Rhopalocera","Lycaenidae","Lycaena_lampon",44.92,38.56,FALSE,"lampon"
"54_Lycaenidae_1843","Rhopalocera","Lycaenidae","Lycaena_lampon",56.39,37.96,FALSE,"lampon"
"54_Lycaenidae_1866","Rhopalocera","Lycaenidae","Lycaena_lampon",58.52,37.37,FALSE,"lampon"
"54_Lycaenidae_1888","Rhopalocera","Lycaenidae","Lycaena_lampon",58.53,37.32,FALSE,"lampon"
"54_Lycaenidae_1889","Rhopalocera","Lycaenidae","Lycaena_lampon",57.33,37.29,FALSE,"lampon"
"54_Lycaenidae_1896","Rhopalocera","Lycaenidae","Lycaena_lampon",49.88,37.1,FALSE,"lampon"
"54_Lycaenidae_1841","Rhopalocera","Lycaenidae","Lycaena_lampon",54.41,36.83,FALSE,"lampon"
"54_Lycaenidae_1894","Rhopalocera","Lycaenidae","Lycaena_lampon",55.23,36.82,FALSE,"lampon"
"54_Lycaenidae_1813","Rhopalocera","Lycaenidae","Lycaena_lampon",54.47,36.81,FALSE,"lampon"
"54_Lycaenidae_1899","Rhopalocera","Lycaenidae","Lycaena_lampon",54.33,36.6,FALSE,"lampon"
"54_Lycaenidae_1823","Rhopalocera","Lycaenidae","Lycaena_lampon",54.61,36.59,FALSE,"lampon"
"54_Lycaenidae_1815","Rhopalocera","Lycaenidae","Lycaena_lampon",54.36,36.58,FALSE,"lampon"
"54_Lycaenidae_1893","Rhopalocera","Lycaenidae","Lycaena_lampon",54.41,36.54,FALSE,"lampon"
"54_Lycaenidae_1814","Rhopalocera","Lycaenidae","Lycaena_lampon",54.71,36.53,FALSE,"lampon"
"54_Lycaenidae_1859","Rhopalocera","Lycaenidae","Lycaena_lampon",54.71,36.53,FALSE,"lampon"
"54_Lycaenidae_1882","Rhopalocera","Lycaenidae","Lycaena_lampon",54.71,36.53,FALSE,"lampon"
"54_Lycaenidae_8294","Rhopalocera","Lycaenidae","Lycaena_lampon",54.71,36.53,FALSE,"lampon"
"54_Lycaenidae_8511","Rhopalocera","Lycaenidae","Lycaena_lampon",54.71,36.53,FALSE,"lampon"
"54_Lycaenidae_1837","Rhopalocera","Lycaenidae","Lycaena_lampon",51.33,36.51,FALSE,"lampon"
"54_Lycaenidae_1812","Rhopalocera","Lycaenidae","Lycaena_lampon",54.97,36.44,FALSE,"lampon"
"54_Lycaenidae_1842","Rhopalocera","Lycaenidae","Lycaena_lampon",54.97,36.44,FALSE,"lampon"
"54_Lycaenidae_8293","Rhopalocera","Lycaenidae","Lycaena_lampon",54.97,36.44,FALSE,"lampon"
"54_Lycaenidae_8477","Rhopalocera","Lycaenidae","Lycaena_lampon",54.97,36.44,FALSE,"lampon"
"54_Lycaenidae_1831","Rhopalocera","Lycaenidae","Lycaena_lampon",58.79,36.42,FALSE,"lampon"
"54_Lycaenidae_1895","Rhopalocera","Lycaenidae","Lycaena_lampon",54.5,36.4,FALSE,"lampon"
"54_Lycaenidae_1898","Rhopalocera","Lycaenidae","Lycaena_lampon",54.5,36.4,FALSE,"lampon"
"54_Lycaenidae_1884","Rhopalocera","Lycaenidae","Lycaena_lampon",50.79,36.38,FALSE,"lampon"
"54_Lycaenidae_1876","Rhopalocera","Lycaenidae","Lycaena_lampon",59.2,36.31,FALSE,"lampon"
"54_Lycaenidae_1844","Rhopalocera","Lycaenidae","Lycaena_lampon",59.23,36.28,FALSE,"lampon"
"54_Lycaenidae_1867","Rhopalocera","Lycaenidae","Lycaena_lampon",59.06,36.25,FALSE,"lampon"
"54_Lycaenidae_1858","Rhopalocera","Lycaenidae","Lycaena_lampon",52.27,36.23,FALSE,"lampon"
"54_Lycaenidae_1827","Rhopalocera","Lycaenidae","Lycaena_lampon",59.12,36.22,FALSE,"lampon"
"54_Lycaenidae_1868","Rhopalocera","Lycaenidae","Lycaena_lampon",51.29,36.21,FALSE,"lampon"
"54_Lycaenidae_1824","Rhopalocera","Lycaenidae","Lycaena_lampon",51.31,36.21,FALSE,"lampon"
"54_Lycaenidae_1881","Rhopalocera","Lycaenidae","Lycaena_lampon",51.34,36.2,FALSE,"lampon"
"54_Lycaenidae_1839","Rhopalocera","Lycaenidae","Lycaena_lampon",51.3,36.17,FALSE,"lampon"
"54_Lycaenidae_1825","Rhopalocera","Lycaenidae","Lycaena_lampon",51.31,36.15,FALSE,"lampon"
"54_Lycaenidae_1838","Rhopalocera","Lycaenidae","Lycaena_lampon",52.26,36.08,FALSE,"lampon"
"54_Lycaenidae_1869","Rhopalocera","Lycaenidae","Lycaena_lampon",53.63,36.05,FALSE,"lampon"
"54_Lycaenidae_1840","Rhopalocera","Lycaenidae","Lycaena_lampon",52.14,35.97,FALSE,"lampon"
"54_Lycaenidae_1892","Rhopalocera","Lycaenidae","Lycaena_lampon",53.53,35.96,FALSE,"lampon"
"54_Lycaenidae_1883","Rhopalocera","Lycaenidae","Lycaena_lampon",52.16,35.93,FALSE,"lampon"
"54_Lycaenidae_1822","Rhopalocera","Lycaenidae","Lycaena_lampon",52.09,35.86,FALSE,"lampon"
"54_Lycaenidae_7945","Rhopalocera","Lycaenidae","Lycaena_lampon",52.09,35.86,FALSE,"lampon"
"54_Lycaenidae_1826","Rhopalocera","Lycaenidae","Lycaena_lampon",51.43,35.85,FALSE,"lampon"
"54_Lycaenidae_1836","Rhopalocera","Lycaenidae","Lycaena_lampon",51.43,35.85,FALSE,"lampon"
"54_Lycaenidae_1897","Rhopalocera","Lycaenidae","Lycaena_lampon",51.51,35.77,FALSE,"lampon"
"54_Lycaenidae_1862","Rhopalocera","Lycaenidae","Lycaena_lampon",49.08,35.51,FALSE,"lampon"
"54_Lycaenidae_1847","Rhopalocera","Lycaenidae","Lycaena_lampon",48.53,34.83,FALSE,"lampon"
"54_Lycaenidae_1874","Rhopalocera","Lycaenidae","Lycaena_lampon",48.5,34.68,FALSE,"lampon"
"54_Lycaenidae_1820","Rhopalocera","Lycaenidae","Lycaena_lampon",50.98,34.37,FALSE,"lampon"
"54_Lycaenidae_1845","Rhopalocera","Lycaenidae","Lycaena_lampon",50.98,34.37,FALSE,"lampon"
"54_Lycaenidae_1833","Rhopalocera","Lycaenidae","Lycaena_lampon",50.95,34.2,FALSE,"lampon"
"54_Lycaenidae_1891","Rhopalocera","Lycaenidae","Lycaena_lampon",50.95,34.2,FALSE,"lampon"
"54_Lycaenidae_1890","Rhopalocera","Lycaenidae","Lycaena_lampon",48.57,33.94,FALSE,"lampon"
"54_Lycaenidae_1877","Rhopalocera","Lycaenidae","Lycaena_lampon",48.56,33.93,FALSE,"lampon"
"54_Lycaenidae_1900","Rhopalocera","Lycaenidae","Lycaena_lampon",51,33.88,FALSE,"lampon"
"54_Lycaenidae_1860","Rhopalocera","Lycaenidae","Lycaena_lampon",51.43,33.74,FALSE,"lampon"
"54_Lycaenidae_1865","Rhopalocera","Lycaenidae","Lycaena_lampon",51.45,33.71,FALSE,"lampon"
"54_Lycaenidae_1828","Rhopalocera","Lycaenidae","Lycaena_lampon",51.44,33.69,FALSE,"lampon"
"54_Lycaenidae_1863","Rhopalocera","Lycaenidae","Lycaena_lampon",51.44,33.69,FALSE,"lampon"
"54_Lycaenidae_1864","Rhopalocera","Lycaenidae","Lycaena_lampon",51.44,33.69,FALSE,"lampon"
"54_Lycaenidae_1887","Rhopalocera","Lycaenidae","Lycaena_lampon",51.44,33.69,FALSE,"lampon"
"54_Lycaenidae_1829","Rhopalocera","Lycaenidae","Lycaena_lampon",51.42,33.68,FALSE,"lampon"
"54_Lycaenidae_1830","Rhopalocera","Lycaenidae","Lycaena_lampon",51.4,33.68,FALSE,"lampon"
"54_Lycaenidae_1886","Rhopalocera","Lycaenidae","Lycaena_lampon",51.27,33.62,FALSE,"lampon"
"54_Lycaenidae_1901","Rhopalocera","Lycaenidae","Lycaena_lampon",49.3,33.39,FALSE,"lampon"
"54_Lycaenidae_1832","Rhopalocera","Lycaenidae","Lycaena_lampon",50.31,33.26,FALSE,"lampon"
"54_Lycaenidae_1885","Rhopalocera","Lycaenidae","Lycaena_lampon",50.36,33.18,FALSE,"lampon"
"54_Lycaenidae_1875","Rhopalocera","Lycaenidae","Lycaena_lampon",50.03,32.74,FALSE,"lampon"
"54_Lycaenidae_1873","Rhopalocera","Lycaenidae","Lycaena_lampon",49.02,32.22,FALSE,"lampon"
"54_Lycaenidae_1861","Rhopalocera","Lycaenidae","Lycaena_lampon",50.18,32.17,FALSE,"lampon"
"54_Lycaenidae_1849","Rhopalocera","Lycaenidae","Lycaena_lampon",54.23,31.73,FALSE,"lampon"
"54_Lycaenidae_1871","Rhopalocera","Lycaenidae","Lycaena_lampon",54.04,31.65,FALSE,"lampon"
"54_Lycaenidae_1870","Rhopalocera","Lycaenidae","Lycaena_lampon",54.1,31.62,FALSE,"lampon"
"54_Lycaenidae_1872","Rhopalocera","Lycaenidae","Lycaena_lampon",54.13,31.6,FALSE,"lampon"
"54_Lycaenidae_1878","Rhopalocera","Lycaenidae","Lycaena_lampon",54.13,31.6,FALSE,"lampon"
"54_Lycaenidae_1817","Rhopalocera","Lycaenidae","Lycaena_lampon",51.69,31.01,FALSE,"lampon"
"54_Lycaenidae_1834","Rhopalocera","Lycaenidae","Lycaena_lampon",51.47,30.98,FALSE,"lampon"
"54_Lycaenidae_1855","Rhopalocera","Lycaenidae","Lycaena_lampon",53.16,30.8,FALSE,"lampon"
"54_Lycaenidae_1818","Rhopalocera","Lycaenidae","Lycaena_lampon",51.89,30.46,FALSE,"lampon"
"54_Lycaenidae_1853","Rhopalocera","Lycaenidae","Lycaena_lampon",51.88,30.45,FALSE,"lampon"
"54_Lycaenidae_8093","Rhopalocera","Lycaenidae","Lycaena_lampon",51.9,30.41,FALSE,"lampon"
"54_Lycaenidae_1879","Rhopalocera","Lycaenidae","Lycaena_lampon",51.95,30.38,FALSE,"lampon"
"54_Lycaenidae_1854","Rhopalocera","Lycaenidae","Lycaena_lampon",51.99,30.26,FALSE,"lampon"
"54_Lycaenidae_1819","Rhopalocera","Lycaenidae","Lycaena_lampon",52,30.25,FALSE,"lampon"
"54_Lycaenidae_1821","Rhopalocera","Lycaenidae","Lycaena_lampon",52.75,30.03,FALSE,"lampon"
"54_Lycaenidae_1852","Rhopalocera","Lycaenidae","Lycaena_lampon",52.39,29.67,FALSE,"lampon"
"54_Lycaenidae_1816","Rhopalocera","Lycaenidae","Lycaena_lampon",52.63,29.59,FALSE,"lampon"
"54_Lycaenidae_8092","Rhopalocera","Lycaenidae","Lycaena_lampon",52.63,29.59,FALSE,"lampon"
"54_Lycaenidae_1856","Rhopalocera","Lycaenidae","Lycaena_lampon",57.93,29.07,FALSE,"lampon"
"54_Lycaenidae_1803","Rhopalocera","Lycaenidae","Lycaena_lamponides",58.43,36.69,TRUE,""
"54_Lycaenidae_1766","Rhopalocera","Lycaenidae","Lycaena_lamponides",54.71,36.53,TRUE,""
"54_Lycaenidae_1770","Rhopalocera","Lycaenidae","Lycaena_lamponides",54.71,36.53,TRUE,""
"54_Lycaenidae_1765","Rhopalocera","Lycaenidae","Lycaena_lamponides",59.51,36.48,TRUE,""
"54_Lycaenidae_1808","Rhopalocera","Lycaenidae","Lycaena_lamponides",59.51,36.48,TRUE,""
"54_Lycaenidae_1758","Rhopalocera","Lycaenidae","Lycaena_lamponides",54.97,36.44,TRUE,""
"54_Lycaenidae_1760","Rhopalocera","Lycaenidae","Lycaena_lamponides",54.92,36.44,TRUE,""
"54_Lycaenidae_1795","Rhopalocera","Lycaenidae","Lycaena_lamponides",51.55,35.78,TRUE,""
"54_Lycaenidae_1798","Rhopalocera","Lycaenidae","Lycaena_lamponides",50.78,35.71,TRUE,""
"54_Lycaenidae_1801","Rhopalocera","Lycaenidae","Lycaena_lamponides",58.52,35.66,TRUE,""
"54_Lycaenidae_1768","Rhopalocera","Lycaenidae","Lycaena_lamponides",50.62,35.61,TRUE,""
"54_Lycaenidae_1778","Rhopalocera","Lycaenidae","Lycaena_lamponides",50.62,35.61,TRUE,""
"54_Lycaenidae_1797","Rhopalocera","Lycaenidae","Lycaena_lamponides",50.62,35.61,TRUE,""
"54_Lycaenidae_1802","Rhopalocera","Lycaenidae","Lycaena_lamponides",58.77,35.4,TRUE,""
"54_Lycaenidae_1804","Rhopalocera","Lycaenidae","Lycaena_lamponides",58.46,35.38,TRUE,""
"54_Lycaenidae_1769","Rhopalocera","Lycaenidae","Lycaena_lamponides",50.93,34.66,TRUE,""
"54_Lycaenidae_1782","Rhopalocera","Lycaenidae","Lycaena_lamponides",51.45,33.71,TRUE,""
"54_Lycaenidae_1762","Rhopalocera","Lycaenidae","Lycaena_lamponides",51.42,33.68,TRUE,""
"54_Lycaenidae_1773","Rhopalocera","Lycaenidae","Lycaena_lamponides",51.41,33.68,TRUE,""
"54_Lycaenidae_1807","Rhopalocera","Lycaenidae","Lycaena_lamponides",51.42,33.67,TRUE,""
"54_Lycaenidae_1799","Rhopalocera","Lycaenidae","Lycaena_lamponides",51.82,33.45,TRUE,""
"54_Lycaenidae_1772","Rhopalocera","Lycaenidae","Lycaena_lamponides",52.38,33.38,TRUE,""
"54_Lycaenidae_1800","Rhopalocera","Lycaenidae","Lycaena_lamponides",60.12,33.01,TRUE,""
"54_Lycaenidae_1781","Rhopalocera","Lycaenidae","Lycaena_lamponides",52.39,32.89,TRUE,""
"54_Lycaenidae_1763","Rhopalocera","Lycaenidae","Lycaena_lamponides",59.2,32.83,TRUE,""
"54_Lycaenidae_1794","Rhopalocera","Lycaenidae","Lycaena_lamponides",59.91,32.83,TRUE,""
"54_Lycaenidae_1761","Rhopalocera","Lycaenidae","Lycaena_lamponides",59.78,32.78,TRUE,""
